Time Found	Reward	Height	Difficulty	Block Hash	Effort	Status
30.07.2021, 8:49:20	Waiting...	129918	512978	a1abfbdedc8c8acef6a28f0709e69a55982528d2c866fcffa57328421276fcf2	52%	15 to go
23.07.2021, 12:35:45	8.9746	125307	859241	94307bad5ed28223a5f27005fceadbb0d62d7ad98d5950cb1b28738910f51d49	7%	
23.07.2021, 12:25:14	8.9746	125301	852523	4c6b147c6486926216c5b6728b2c7f307e53891eee39588a88ad535871941518	157%	
23.07.2021, 8:37:03	8.9752	125182	715027	5aa0a7485cd23941b47aabd0344c342473b67f4ccc876852fee0bd3f1732c82d	445%	
23.07.2021, 0:05:05	8.9926	124943	1098519	34331018adb3b9c6a4d5a288ded1894b7263a135fe2e8f4074639e58dad49b39	77%	
22.07.2021, 21:26:39	8.9765	124866	1091755	1064bdba6bfcb2d6b6c3fb486eb0000e9f40909d8310f4ec0aa85d4fb3069704	81%	
22.07.2021, 18:53:53	8.9769	124781	983243	3c7ef2252c1ad527cfcf759a663d4b6dd141af77bbd6fb596e17ddc528cd56ef	219%	
22.07.2021, 12:14:39	8.9777	124580	916539	742124b687e047bd01a778006c551de922ab7004c6d996a88fa199382210bef9	84%	
22.07.2021, 10:10:51	8.9780	124517	849048	732fa8b72fddaabdb6fde58684dce90c29e347e8e32846a4c73044336a9a048d	100%	
22.07.2021, 7:51:57	8.9783	124443	826673	6453790683e2d7265c0b6b08feb35460e3ccbde899ebc9cd5b3c83efa073eb6f	21%	
22.07.2021, 7:21:37	8.9784	124430	807183	1f89486be8a1fa7c3e4b3f77ab0e2dda55ee02b7d1af034e0c0c7d2f9431188b	111%	
22.07.2021, 5:01:38	8.9786	124368	980420	7247defaf07e48da501ad54d3e22602c9a5be96f39fcb8ba5a39535a849e8858	236%	
21.07.2021, 22:45:22	8.9792	124231	2290561	94f1d06cced064f3d05b08c8dfd9cf7abc72eb27f184858d2b0eb9b139971902	2%	
21.07.2021, 22:37:31	8.9973	124224	2220956	e4b4982a6a0a726beeaefdcd755cc049367bf299b74f6c354ce5263bf296117b	13%	
21.07.2021, 21:45:17	8.9794	124200	2300677	529c7236f221aec02509d6c950d21015a59467415c5eb937c41bd4abe601dfd2	62%	
21.07.2021, 21:11:03	8.9794	124188	2517055	9e0cbe8373b4b2d133a929aa9642c8114c991b82a936da1a3898055dbe1c7e39	33%	
21.07.2021, 21:06:23	8.9794	124184	2398295	e46a81c3afc093c21cab724cb269afbb505b32688e4ed17a6c0f670208d96a4c	41%	
21.07.2021, 21:00:50	8.9795	124179	2243038	b361d33e4833bdc379c004a6a308f52223462415e166b005ca9060936522471b	54%	
21.07.2021, 20:55:30	9.0794	124175	2589790	1f858eb1e739556973aeb27228de48ba23a029a418fe5b27f5cb44d766d9f4e6	217%	
21.07.2021, 20:23:34	9.0059	124161	2133631	f3d2f2fcfc2839eb30acc4b0626c72449b57d480e7d4d7217f713d0443cfd110	49%	
21.07.2021, 20:17:52	8.9795	124157	2076507	2f4a7941d4ec915789cf0db5613a924d581ed2ce2657994019e077e3226be931	146%	
21.07.2021, 20:10:20	8.9796	124151	1953951	81ed83130f9a250d469a48adac7dbf3bd1e0db2d766f0e46ca65e13294eea6fe	87%	
21.07.2021, 20:04:57	8.9872	124148	1936651	695ee9683e8ec4b389b4c4675b667115085dcf55f9a61d103c045cb9be93d739	118%	
21.07.2021, 19:52:00	8.9796	124141	1907943	2a0deb0da5b55ae4663a16317672ab206020cd962ce8a6d5f12ce52467ec614c	16%	
21.07.2021, 19:51:17	8.9995	124140	1882426	e16fb70cdabff7e38900f58ee8f74c78d19dc8bfe20279061419fdcabd6ff61b	17%	
21.07.2021, 19:50:42	8.9796	124139	1840207	0db736326ba02b93874e6861acdd1d7433c027f2605af31ef9837b86e672643b	149%	
21.07.2021, 19:36:36	8.9797	124128	1716815	fdf1ad6f7661a4a238f349a2cd07029fc05409057885e7a0145cf7af0fdb8bcf	42%	
21.07.2021, 19:33:29	8.9917	124125	1645421	457e9de1504e0fda3aa51e384d22dfe6e156b5e7c9e79d190efe47dac4dfc10d	39%	
21.07.2021, 19:28:33	8.9797	124119	1584373	09093630aa4842752bae1e7eca5d477daf79acd9836bfb238992e5944e2a8f73	121%	
21.07.2021, 19:20:33	8.9797	124116	1629037	5d2a6aea1dbc56e7a0af936c283e568b224191db03a433d8b8c7a65950c7c471	144%	
21.07.2021, 18:57:48	8.9798	124107	1639737	b99b2bc2c368cde6961836159a7a51e10c01a61ff614fb367849502dd30e4b3e	131%	
21.07.2021, 18:46:49	8.9798	124101	1642199	4847f743a95dff92c70c3617b732a1c227748cae2a96d00fdeda314c33d9f2b8	50%	
21.07.2021, 18:45:17	8.9798	124100	1664204	330a2d937963888d1169602d8f10a93f3a2bb99419cad5e7e26fc4be49f609f2	102%	
21.07.2021, 18:33:57	8.9798	124096	1683063	a69d97761d5867efa2ea93f4984264f413c707dd1e530c6fc90eb1093bf705d9	18%	
21.07.2021, 18:33:28	8.9798	124095	1698508	8f15ddb6b8b347afb260d8f2bf522fb005c3ab01cfc68cc349223465740fc45a	18%	
21.07.2021, 18:29:07	8.9993	124093	1687398	dec6c28071fa9f5a890e2f1448140582d942a995f2d58ce2afbdc23456eb70bf	44%	
21.07.2021, 18:25:37	9.3424	124091	1665350	9ef4c855b583083d9a8ae840fae131a4420ac60b6d2291a9ab8c9bb83bad9a37	108%	
21.07.2021, 18:23:04	9.0636	124090	1637867	2792b16464eb69ca5b818fc4e4bd5ce5cde3dab0ad4bdf8035233b8fe4631c4e	104%	
21.07.2021, 18:22:53	9.0760	124089	1617059	b114929ee19b2031ce8fb24056be7b22838546f8977c504d9ab84d285cfe596b	107%	
21.07.2021, 18:21:35	9.0671	124087	1641902	0d8d7e8a5e140a8ae0b6bdcae067e27192e509511c5f7232ec25722dac0780de	276%	
21.07.2021, 17:59:07	8.9799	124075	1744796	1d23a779d106c5b9373bcdb9cbeeb85f8247e094135e6a9aa9c650d5f80079a3	175%	
21.07.2021, 17:39:47	8.9799	124070	1726683	91b380f610cf7d2942e5a650e80175ce54e4d6eedc0571474dbd4126d3144a4a	36%	
21.07.2021, 17:38:51	8.9799	124069	1706789	0e1257d9bb50177dd097c04d8ec71bbc7338931a3458800d116a5b2cfc036953	45%	
21.07.2021, 17:37:51	8.9979	124068	1704559	1d1d0f282c0cd631dfd2e5428d176b1c48b42e407e966a2acecb3bb3dca7f027	62%	
21.07.2021, 17:29:42	8.9799	124064	1770351	9de7895bf0c48f4eab02af146aebbb5c905a9f701cc078ff19ff99bd81706678	69%	
21.07.2021, 17:23:44	8.9800	124062	1708919	725a70ab2314a620ea25ee2609b729ae461556fc0137c3746324bb79d36868be	90%	
21.07.2021, 17:17:45	8.9800	124058	1808558	685ea4ae082921048b26308c4c0c980931f4f1457587c7e1969faf614e264db7	106%	
21.07.2021, 17:07:54	8.9800	124054	1737768	cd62510f7796638f0ff0188921dde1188f1c5c46d3200be6835d0b6b7593db5a	26%	
21.07.2021, 17:02:39	8.9800	124052	1723783	f335625447f5cefe507392768d9bf1eb5d3fa879ccf8af464610936560a20719	28%	
21.07.2021, 17:02:23	8.9800	124051	1712339	9383c114636872d51465d20e148fec36744cd12f2c00e9e1d51ac75a0309bcf2	188%	
21.07.2021, 16:43:27	8.9800	124041	1721110	19d5caf91799cce5e3650c07548b52aa4f4e4970da755a816261617bc87a4b58	38%	
21.07.2021, 16:40:59	8.9848	124040	1685923	11c8467138bf760d29d56191999c20e2547edf164bc5ba637f0da03a520dc103	25%	
21.07.2021, 16:38:48	8.9832	124037	1680352	e89da143333f3cc36cac3236ce6e1469d63326879dbd3783a4917949db6142c7	102%	
21.07.2021, 16:34:53	8.9801	124035	1641801	c4fa58510d1d21bb2f954ba1a093dde6d6d63ba53934a757651866ab3e3957fb	159%	
21.07.2021, 16:26:14	8.9971	124029	1669296	fd20e499f260615686f10380b913e54660ea63c1896704bdcb3c60ea332aade4	20%	
21.07.2021, 16:25:31	8.9903	124028	1662980	52c03e7af572b609bebddaa60406b852f9bca8b4bcff5108143bb6adf2b39595	42%	
21.07.2021, 16:15:57	8.9801	124025	1667137	2e9e45ad53fc9e9581ac448f0bb2f91a3fff2b0601bebfa762656bb8b200cd88	85%	
21.07.2021, 16:08:59	8.9801	124022	1625086	606ec4d0a587db8e516f1282d3280fe167adb266148239f9a9c2a42e8d7ac693	24%	
21.07.2021, 16:08:40	8.9801	124021	1721530	304aa2d1db59fbfd94118d30de1cebd09d056e7a151f6c7aae088da531efb0b6	98%	
21.07.2021, 15:58:16	8.9961	124017	1740320	96b692ac663da5e993043c49f6680ed3c9acc677ed0903233aeef54c9c0fd2ad	34%	
21.07.2021, 15:56:39	8.9801	124016	1722957	a1519210a5c27edf28382a3dd513b810544434065d20a9dfc8c07f3feedcffe6	25%	
21.07.2021, 15:50:51	8.9957	124014	1706239	45495f29f55bfd96b56408e4156bb685ef82457fee5cdc2063ddd5cda8a3159e	49%	
21.07.2021, 15:44:45	9.0007	124011	1731542	d2e991e4925185a34d585f35d2f95e776d199558e85924ba6ded727acbd07b0c	68%	
21.07.2021, 15:39:59	8.9802	124008	1816396	ebf77723bfc3017f956a92d600c7e8174a9009ed6fbf534f8b2556dc2617b85c	41%	
21.07.2021, 15:34:22	8.9802	124003	1699909	f5ee677d8a79badc00fa2bcf29417c05e3775c4c44b14590f2c9c4023952f054	29%	
21.07.2021, 15:30:28	8.9802	124002	1691847	9723faa794559eaf9c8753080238aa2d738e6896779a88ecc25842fd71964e19	104%	
21.07.2021, 15:26:11	8.9802	124001	1802675	447a49986c4ddf6fabbe15e18a9e815f84e30d9b0f21d3dbe4cd6ef40fd42332	102%	
21.07.2021, 15:24:40	8.9802	124000	1782264	025c8fd173783f97710fd46b2673a9ce677122181244fb94bdf79140bcff3070	92%	
21.07.2021, 15:16:46	8.9802	123999	1832838	bb8f756fca73dca8ff0e188ff8938af678f16223c1fbe5a03024b0a1d7ef609a	65%	
21.07.2021, 15:11:02	8.9802	123996	1803399	40414141f6767d75cd004e57e4be7e852928782c4d273b63732b4a378789d258	25%	
21.07.2021, 15:07:55	9.0000	123995	1799919	26efbffb779edcebd25e85bee55b79f5277283233bb2859f257f81cf653dcf8c	35%	
21.07.2021, 15:06:49	8.9802	123994	1837704	127452daebd448c6092c7802b8105b8d7f23b140525f8dbca1e49b6b22b6a98c	160%	
21.07.2021, 14:53:59	8.9803	123986	1722539	fd3fb0d6448856689aa713b0fed74919ddde6537e95371a607639b261e5ba919	199%	
21.07.2021, 14:32:22	8.9803	123976	1771555	530958f34f7c9d75c1fd9fcefde2621ef776e867525ca9b5a7f48b3bc65914f5	135%	
21.07.2021, 14:13:59	8.9804	123968	1778980	a2579ae080f23942b996659b295c6a5beb64e8ec51d55b314cc4c3580c301ee7	19%	
21.07.2021, 14:12:43	8.9902	123966	1889603	536964010b3098fd204f30d2ef597f515bb33fa8aad34c4f8537c4536bbc803f	248%	
21.07.2021, 13:54:33	8.9804	123961	1940098	d5c89a0d38cf8e0f8b4f2659025478f9647ed415c8bf9828389d738dce163810	42%	
21.07.2021, 13:50:35	8.9864	123959	1982513	7591ddb5d376c7a2ed47cbeecd47c07b6892b1b21f9e711cefb99bd9b0dfae8f	38%	
21.07.2021, 13:43:10	8.9804	123956	1936572	8188ac89d41c0dcbeacfd20e737befbe94a9f6c28c23c7f5976b5d4e8c65da3c	25%	
21.07.2021, 13:41:56	8.9967	123955	2034952	8122ce9d3acfa5a18746529dce0dc38b7d1b8d15d243ea58b5c12aaa0ed537f5	72%	
21.07.2021, 13:32:02	8.9805	123945	1714171	d42f56e5a7e07aeefbb5daa45920846fcfbc608b3cd3a95bd41152b4e2211b37	20%	
21.07.2021, 13:30:54	8.9805	123943	1686062	7137261abb07168e7b1e7e5fd042d3c681e6c6ef36d489ead4d007ca56ca3bef	69%	
21.07.2021, 13:23:57	8.9805	123939	1675000	c60b4879ae54ba4c8caa8216324c99a01c9764b1cf4adb063e3d1c82494af83b	192%	
21.07.2021, 13:03:53	8.9896	123932	1830952	b61a6d79b2c06754ccb78104d7b6d017fe72fa48dde9b7d6b4215dcaae8bf7da	144%	
21.07.2021, 12:48:20	9.0230	123926	1987138	a9c93d19463792917475667d845646d2d4a1dc4096d7283f5415f9ef42b416f1	334%	
21.07.2021, 12:19:28	8.9884	123913	1902570	7d36da974093a8b70214a5e271c516e1455e246c71a2e13ad77a61a6a17350fe	27%	
21.07.2021, 12:18:42	8.9806	123912	2057970	8c3939e7536d8af27092f105b50cedd2a602b116e05183ed2779a1ea5afbcd90	242%	
21.07.2021, 12:01:29	8.9995	123907	2222404	4d29ef82ed199f43ec62b795d8982e41909970c875b6a71ab4d03fe3ca62f433	51%	
21.07.2021, 11:55:20	8.9806	123906	2181875	131e7bacd0fc6852becc8e28086d5c25e4039b3908c196e1483d83c0e627feab	86%	
21.07.2021, 11:44:52	8.9806	123902	2145179	379b5c395d522d9d32ef15c47db86160fa96c325c7396f7c50d4225f6f39d31b	143%	
21.07.2021, 11:38:42	8.9807	123896	2300801	4d9d1f5f2c2aa9d2849d92eb8255bc2bfc86f498d71378110d57d0cc7494de78	162%	
21.07.2021, 11:15:43	8.9807	123890	2191839	a6dcaf88a0a00268330cac932fbb9b030fc03f5424d74a9fbc892284d15494b7	17%	
21.07.2021, 11:14:10	8.9807	123889	2148054	ee32e7d28eaf580667a3db00f33fc8a3f14a5c77769a54bfad45e9d403fb6803	30%	
21.07.2021, 11:10:55	8.9807	123885	2115573	4aac503312c2b0d10c6d230f10457d3fda2ebcb78bd3cdbb75b75e64b49ea348	65%	
21.07.2021, 11:06:57	8.9807	123883	2050784	bdeb027740ebcbf30d93ab77695ada003bcf1b9c34fd2a56964d1adbd2346a4a	52%	
21.07.2021, 10:59:20	8.9807	123878	2062057	369d73373e3402691a8ee2dbccb663c65d76c37bba8502488ba0b19e9b45e704	55%	
21.07.2021, 10:55:14	8.9856	123876	2028924	4fbb0e9b87fe7bd2d04c38a38374f21cbffc0a584808566de675febf4a738f7e	114%	
21.07.2021, 10:53:43	8.9808	123875	1997225	d2b4eca185f6a48455b0aa19dfc416bfe6818dba0b77a55e09c86045d81162fc	20%	
21.07.2021, 10:52:02	8.9808	123873	2021359	7b1331b0748141927f1b48d92c3546095bdeecfe6c39303c1dced5b55606f0bc	130%	
21.07.2021, 10:37:55	8.9808	123866	2000006	4c697370d53817b4afda66278c7876548f97b44ce98b957179d89ba6ae018c0c	37%	
21.07.2021, 10:36:15	9.0161	123865	2095934	4bb5e2096c544f6b9a1e1c71e65ac7a6fde2620b537826c00f9b300f26901d1b	79%	
21.07.2021, 10:28:03	8.9915	123863	2091354	3bd2ae19dcbefffa501300792c5650961dd51bf27c0fb656d294e7edd1463f70	30%	
21.07.2021, 10:22:48	8.9808	123860	2140088	75e8749417093a33345770f2a1324f2527cb9cca7ef5a655d15fdbca1c34b286	121%	
21.07.2021, 10:07:08	8.9809	123852	1991551	f776817dd2a569367101d17cbddcb3b742e40016fb5a47b6cdd96dd95a895cc7	9%	
21.07.2021, 10:06:34	8.9809	123851	1978779	cb450eecbc28b6afe4007b6b7ee0ebd46a4bd43a86a30ca509628b1ff6698836	77%	
21.07.2021, 9:59:32	8.9809	123847	2002787	333b43f8fc700092330d5574217ca8919ec8ddeab3dc1071986386ec8e0df2a9	157%	
21.07.2021, 9:42:20	8.9809	123838	1932977	494681e108a5bb9cb8bac96287c404304f69a1104d1fa8841602bff988f6937c	18%	
21.07.2021, 9:41:09	8.9809	123836	1977362	8dc96b8728caf723374a61b446c0f4265823ceeaf882f18900a339a4a4b737e1	24%	
21.07.2021, 9:37:57	8.9809	123835	1947669	2316e537fdac71dac9a05466f537b746a052eb94493c2c4eadee3a03bc049135	344%	
21.07.2021, 9:08:01	8.9810	123819	1857264	46834662b92b55c312d2d7d924792ec67668b3e3bb42550553c07d4e59d87500	212%	
21.07.2021, 8:50:22	8.9810	123811	1866132	67db47056d9d7972bd1cfc2c1afa56b6a38d9d95a46d74dfa76687961d64458c	90%	
21.07.2021, 8:42:43	8.9893	123806	1868332	94226219ecc3f9dc50dfffc21213cb11d67279146a4706e052db7da8867dea40	77%	
21.07.2021, 8:36:54	8.9892	123802	1893573	a05ec2e66d46c7aeed5427f96bd09701efc5b6052b79bbefdeb55deb509e49d8	157%	
21.07.2021, 8:25:09	8.9811	123798	1900006	41973e278d0dbd68b4d6f501340be9dce74de5d5832637bebe9b5ba17b9269e8	18%	
21.07.2021, 8:20:52	8.9811	123794	1821213	cbe36b6fd3e0b561a16f61e04605ffbc968def241672b141c55c1e863650ffba	38%	
21.07.2021, 8:18:32	8.9811	123792	1772475	3e5ad0ad13c73f8ba0a9fc3da610ce3462844332e28d9e42ad9131cd52bf765e	94%	
21.07.2021, 8:07:01	8.9901	123785	1822866	5542fde08200f0b9087197a350112a8339551298b879ee56365e3af5d8ce41b4	62%	
21.07.2021, 8:02:00	8.9833	123784	1796696	2a1526da0f85b171b6a92fe757768374ffa314b7e352ce41c5732dfb71dbde5b	52%	
21.07.2021, 7:56:53	8.9988	123780	1733238	08f10997f8f0346694126786e75b9b32d8a37a676c06e933436d42fea99619c4	38%	
21.07.2021, 7:54:42	8.9924	123778	1680904	69e596a728fc2f3db5c49f8c28a61d81634e144f9493af44590a1caccd15e3e1	64%	
21.07.2021, 7:47:55	8.9812	123774	1678574	b77b312364761b8690d3a1a2ac6e4e261214ca27e59477b2840cfba477a221b4	46%	
21.07.2021, 7:46:37	8.9812	123773	1672743	acbcf1ae7a27f5b05cb085fa2219370510ac1d820640709967e6fa750f2d0274	45%	
21.07.2021, 7:45:32	8.9833	123772	1674703	5daf6d90fe86443e163c8b7fdb6423bbe2001f247c6aaa86091101784399640b	4%	
21.07.2021, 7:43:55	8.9812	123771	1644226	a7e6063763b968eb7a56595529439bc6c588e472cd7bef6fd359711627a91d76	42%	
21.07.2021, 7:41:49	8.9812	123770	1622148	9f289e76ae61c6791df1d9ff1f2c6f99dc4491c9f00d762078342edcccaa50e9	59%	
21.07.2021, 7:40:44	9.0144	123768	1596570	511cdee0109ba4dc104ccb50fe0a7b5e4f91f0571361eae4eff714275a166238	81%	
21.07.2021, 7:38:17	8.9812	123766	1616864	ccf6eb5ccc65df9b195c4b340486aa44acc692a2a62b56c9101c3e9e8f59d9e0	304%	
21.07.2021, 7:11:42	8.9813	123753	1645367	545476fb71d64258293f845a7c5fd35cbe7f3314d5300bfde660dd65f7cd2bc3	24%	
21.07.2021, 7:07:36	8.9916	123752	1634351	d15666ecbcf01c98fdbef7efed327a291b307effb2b8f270a47ce7abca6a8268	53%	
21.07.2021, 7:04:13	8.9813	123750	1660374	3c14b8420028e29f3fc64c0b51ade63536dad760a0ea3e5aac7ddc4bf15f6e17	88%	
21.07.2021, 6:56:07	8.9951	123746	1644101	c853eb2081650f3b194fbd90b6fef29cae29e0070c9cfcbf747f0370ba9a1e53	59%	
21.07.2021, 6:48:04	8.9813	123743	1709264	6d2c8c83b4199f933a2d4223be8be354ef69433988e8bdb7942782e64362ff1c	92%	
21.07.2021, 6:40:03	8.9813	123740	1712027	c6624c6c4be49a0d5de3057e20c783730f239aa42161ecd266cc07e772d7697c	11%	
21.07.2021, 6:39:32	8.9905	123739	1710883	72dadf7ccf13adf3de9b2f9e0a0b1843768fbb03862396cc0ee5a1ce6110e683	67%	
21.07.2021, 6:32:12	8.9814	123735	1663033	bce2a4d450a9215d100ee190a69342322f3e13e0ce3ee7e7fe11ae6a11f57ae8	53%	
21.07.2021, 6:30:07	8.9814	123734	1645586	f1fd2ab28c0e4d8a31593861c879bd21e52f2a0ccbcfc78b05889e00dc8d6558	58%	
21.07.2021, 6:26:40	8.9814	123731	1594769	e6deecac3b582b9a86e13dbf544bdeeaf0c6ac3dd8893a3960badc167c391547	141%	
21.07.2021, 6:19:59	9.0238	123725	1685294	91e8c41021ddeacecb413e244847f73b4937118b4ca65d223d51a15caf1647b8	85%	
21.07.2021, 6:17:04	8.9814	123724	1560458	74a85053d0ba58ac1a13e591400fff0784eb60016a852f8b448a0f74801a8aad	108%	
21.07.2021, 6:12:08	8.9814	123720	1496340	09d4d336a590e26805f44e36fca450ff45341426e640202b8799311e628c976c	28%	
21.07.2021, 6:10:47	8.9898	123719	1566160	c281dbf8324bb69030611f5f3de056d756ef227b0c47e6b4beacf51ef1fd394a	229%	
21.07.2021, 5:56:31	8.9814	123714	1553331	30a1306b6d32d19abfaff6c9b570b2fc48e38cf8f9e31013f5c6a306ce31d2a1	112%	
21.07.2021, 5:42:53	9.0423	123709	1672894	b96081510358c7fd5b1518ab3895759f59e3bf58664d065ecac95e87354f46df	129%	
21.07.2021, 5:36:28	8.9815	123707	1680836	3482f0649ee6b4802f77b09ce9437e496c0179429e27195856b7a96e7cc5386a	40%	
21.07.2021, 5:33:12	8.9815	123706	1717518	83ddeb5377a9084c8c3eb018a7fb6b52f9f541d79f47fb574dc722c81605cf3c	68%	
21.07.2021, 5:27:54	8.9815	123704	1813965	bc18074c48476a3b28d48d2b4a5a98ee00446c59177f0207c5b26ecc48ddbcc6	179%	
21.07.2021, 4:59:04	8.9815	123697	1993223	96961e8de6c6b0801bd47927c5cbea32308ac614b35136e676c1b70c521b1cc9	49%	
21.07.2021, 4:57:54	8.9815	123696	1949572	9e22b07bbd99b61479fc371bd2dfe6faebdf0091445b2ff4c77b0c39b00b7ee9	41%	
21.07.2021, 4:51:58	8.9906	123691	1884535	627e42366124e8ba59f3775f79a6fabf24050f78d25e6861975eef09781f839a	41%	
21.07.2021, 4:48:42	8.9816	123688	1863852	badb8416b9bba7b9127b1d99bda46fa7b9749717f9f9c064180cb651b71963c8	65%	
21.07.2021, 4:40:58	8.9855	123684	1930776	4d14f61888e6695bb066ad8ad9d8b03267a90b369d247e5fa4b7280ddf95c288	11%	
21.07.2021, 4:38:10	8.9944	123680	1835787	eb7221d08c5cf1915de715b4279760dd8f16a04612f6397c73c394cdeef1a74a	151%	
21.07.2021, 4:33:14	8.9816	123674	1673253	69b0b6a9aed93b9696a941be213b3a888c04a1c51eee7ca7f9f6fb0c15d6b194	98%	
21.07.2021, 4:24:20	8.9816	123670	1690639	3073088640391367b8adabb725ea7de296649da3f5bcbe958c716d9e7bb27871	160%	
21.07.2021, 4:14:16	8.9890	123666	1791186	b45d3dc995b7c043783bdb1af841225d2149177d64c0e9bd8763ba46ceabaace	60%	
21.07.2021, 4:11:49	8.9817	123665	1755775	1d3a49bcb2fc1bd35547f565d8294462e96bd93a4b914a33a4dbd6898b5b6151	104%	
21.07.2021, 4:04:11	9.0161	123664	1788227	67e6e4a2c3a96d9867d93596021643e60697b050f554e1969feea4d33371b82c	3%	
21.07.2021, 4:04:09	8.9975	123663	1910914	b8aba9b8635eaa5365b058d080c2f072897a25b408c7588c8eea566638b9f718	195%	
21.07.2021, 3:38:43	8.9817	123656	2025182	285c6e371034063ec55a36e769151556e722dc0963bd502b475a6d512637d320	91%	
21.07.2021, 3:29:34	8.9844	123650	2102992	3c97415d457ab7b22456ddaa55ca6239d199549d686b1b0bfb9448fd6637131a	127%	
21.07.2021, 3:06:53	8.9852	123642	2015392	3c0c6204397148c4d7f6470d5c606808f8e6c70a4f84d5df088f973e1c59a2a6	23%	
21.07.2021, 3:06:40	8.9818	123641	1980195	3977b1b7bdcd1c5f1034de0073d160eb0080635509f86f83ed731a7399cd6887	177%	
21.07.2021, 2:55:41	8.9818	123636	1977298	dd66a6894cc10948cbeaba96333ad3faa9625d4b7116a3e0b92a5f6a57127412	39%	
21.07.2021, 2:55:05	9.0055	123634	1973640	da9cfafc1dc5ad24437e1bf18a80b40c16f20b0a789eef0f13652d22a1638e62	70%	
21.07.2021, 2:45:40	8.9818	123629	1917034	ca15c339578c78b46178f068234e9ebc3da539a48f5e93fa6e47a37a132b6434	172%	
21.07.2021, 2:36:46	8.9818	123623	1884469	4031b5d4395b7906309edc96c23759ddaf21f99055b93aa03a66e9bd7d3aa65b	74%	
21.07.2021, 2:33:55	8.9818	123621	1829192	ddc19500d2ac2bfd51d460a244ff05c44938ef509c628e063062536dd9119693	155%	
21.07.2021, 2:17:16	8.9819	123616	1980620	1977a2e4e64de1e88c94ddd3a5825e99732a526b86b53b14e361711a7be98d14	117%	
21.07.2021, 2:09:05	8.9819	123611	1946115	783f0bf7344b12ace7466032d2e3d863d30169d747dfacd3674735533c247ddf	35%	
21.07.2021, 2:06:27	9.0022	123609	1961368	ee48de8413e671b9dfa7da83d678aac011bff7acf2450f2e00f5e59aab4ada78	210%	
21.07.2021, 1:39:35	9.0021	123597	2030164	a65887658b32edbe3b8d7f778ad8704e03d4fdbb3243706603f11b13f1689d76	190%	
21.07.2021, 1:34:57	8.9820	123594	1943241	a39d5beaa43832915f5c1370c4a7254b93fec401cf6094fca18f2634a716875c	41%	
21.07.2021, 1:31:40	8.9820	123591	1906201	4ca1b957265c31bfe4cd6171439bc88d936534eeffa9c5c4b01cf9f1f0543fea	42%	
21.07.2021, 1:30:16	8.9961	123590	1940989	a9ac70038fbb39a6d411b5c1457960bc44149f343571bf99ff29ff0c7afe452c	130%	
21.07.2021, 1:23:24	8.9820	123586	1851131	e4cda85f25447d0e3320e764036c1f604cd4498a025064d5e7a84653d84b48e5	15%	
21.07.2021, 1:22:36	8.9820	123585	1844457	9dea750a16012f6d77f3c30bdb555289b81759fe0aaa71f075841fad4efe773f	56%	
21.07.2021, 1:12:55	8.9991	123582	1947147	6375c6c2fb5402023fb2a1e9067876c8fc56d01a8292ab2890035e21b848f591	61%	
21.07.2021, 1:08:20	8.9820	123579	1890463	8186f4efebe7c97ebdeaca3a1a2f7699801d92ceaa3d9bb890b4075a81e7df71	125%	
21.07.2021, 0:55:57	8.9851	123572	1940654	1133301f3f6077e31b33eccc7ce4ed77dd9b9eeee40b15115489e2ea2b999950	71%	
21.07.2021, 0:47:07	8.9883	123568	2061970	a2e32d8587290c465634d4d8f1285b3a07cd9a52aff7d66f07f5212ba2997027	138%	
21.07.2021, 0:34:11	8.9821	123566	2196322	2ce36e429804f6081c2af0a71ab4f94313a7127dab322900aad42382ef5b72a0	127%	
21.07.2021, 0:21:27	8.9821	123562	2113188	f0529de37f3e9139b45c549ec8d137b2cce13f47c95292c7eeb4d49cc6368084	469%	
20.07.2021, 23:33:17	9.0006	123542	2371428	2f8d714b6f88b88fd327cf1243128a2228963c24d8968e5e34ec0ea6a0f8d1c5	57%	
20.07.2021, 23:20:05	8.9870	123537	2438463	abddcaf3abcc9ac417f7e0eb972d94e6a9f31ba8b8a846a135033db3dcdf2ecc	45%	
20.07.2021, 23:14:42	8.9822	123532	2309781	ec9ec9dc4c73779c7af9c7af9813d6ff346f918e4c6e1e8d42714de7c882c04a	44%	
20.07.2021, 23:06:54	8.9822	123528	2299429	a3460d870a75d4fefb3193df79987d0732e303b94fbfaa1c1af03ed9677a20bb	27%	
20.07.2021, 23:04:59	8.9822	123526	2222759	b538faf9d5af747d918e1ebba2b6c56fc43fd0c7255fc830abe549328578225f	27%	
20.07.2021, 23:04:02	8.9823	123525	2209750	4e0f3b79bafaf98aeb8b74b54a8451ed46dc14ade9128a4c2d50f1f82d43ad36	49%	
20.07.2021, 23:00:04	8.9896	123522	2241767	2233faca296a65afb17f6a140e3562b824c6b6837fadb4b3cd03b82388c53c64	150%	
20.07.2021, 22:45:47	8.9862	123518	2369722	28b97a14b85acf05238a9af371713be10b7bcf83ca65e8dd8548ff75e95f7f40	61%	
20.07.2021, 22:40:45	8.9823	123515	2364989	b6f2f9ddaca4c55448c31f39a1f095797eefddef129276bc3722333f6b13dc8c	34%	
20.07.2021, 22:36:32	8.9823	123513	2425866	bbb1ff01c5708247319176c2bbceb99c1a7e1fb816ce384c02befd5c9418df68	26%	
